Time,X_pos,Y_pos,X_vel,Y_vel,X_acl,Y_acl,Angle,Ang_vel,Ang_acl
21.95,-910.7228593321278,4541.133255919947,-44.582900326150195,116.03189830577779,0.0,-9.81,439.0049999999853,21.00000000000003,0
21.96,-911.1686883353892,4542.292593903005,-44.582900326150195,115.93379830577778,0.0,-9.81,439.21499999998525,21.00000000000003,0
21.97,-911.6145173386507,4543.450950886063,-44.582900326150195,115.83569830577778,0.0,-9.81,439.42499999998523,21.00000000000003,0
21.98,-912.0603463419121,4544.608326869121,-44.582900326150195,115.73759830577778,0.0,-9.81,439.6349999999852,21.00000000000003,0
21.990000000000002,-912.5061753451736,4545.764721852179,-44.582900326150195,115.63949830577778,0.0,-9.81,439.8449999999852,21.00000000000003,0
22.0,-912.952004348435,4546.920135835237,-44.582900326150195,115.54139830577778,0.0,-9.81,440.05499999998517,21.00000000000003,0
22.01,-913.3978333516965,4548.074568818294,-44.582900326150195,115.44329830577777,0.0,-9.81,440.26499999998515,21.00000000000003,0
22.02,-913.8436623549579,4549.228020801352,-44.582900326150195,115.34519830577777,0.0,-9.81,440.47499999998513,21.00000000000003,0
22.03,-914.2894913582194,4550.380491784409,-44.582900326150195,115.24709830577777,0.0,-9.81,440.6849999999851,21.00000000000003,0
22.04,-914.7353203614808,4551.531981767467,-44.582900326150195,115.14899830577777,0.0,-9.81,440.8949999999851,21.00000000000003,0
22.05,-915.1811493647423,4552.682490750525,-44.582900326150195,115.05089830577776,0.0,-9.81,441.10499999998507,21.00000000000003,0
22.06,-915.6269783680037,4553.832018733583,-44.582900326150195,114.95279830577776,0.0,-9.81,441.31499999998505,21.00000000000003,0
22.07,-916.0728073712652,4554.980565716641,-44.582900326150195,114.85469830577776,0.0,-9.81,441.524999999985,21.00000000000003,0
22.080000000000002,-916.5186363745266,4556.128131699698,-44.582900326150195,114.75659830577776,0.0,-9.81,441.734999999985,21.00000000000003,0
22.09,-916.9644653777881,4557.274716682756,-44.582900326150195,114.65849830577775,0.0,-9.81,441.944999999985,21.00000000000003,0
22.1,-917.4102943810495,4558.420320665814,-44.582900326150195,114.56039830577775,0.0,-9.81,442.15499999998497,21.00000000000003,0
22.11,-917.856123384311,4559.564943648872,-44.582900326150195,114.46229830577775,0.0,-9.81,442.36499999998495,21.00000000000003,0
22.12,-918.3019523875724,4560.70858563193,-44.582900326150195,114.36419830577775,0.0,-9.81,442.5749999999849,21.00000000000003,0
22.13,-918.7477813908339,4561.851246614988,-44.582900326150195,114.26609830577775,0.0,-9.81,442.7849999999849,21.00000000000003,0
22.14,-919.1936103940953,4562.992926598045,-44.582900326150195,114.16799830577774,0.0,-9.81,442.9949999999849,21.00000000000003,0
22.150000000000002,-919.6394393973568,4564.133625581103,-44.582900326150195,114.06989830577774,0.0,-9.81,443.20499999998486,21.00000000000003,0
22.16,-920.0852684006182,4565.27334356416,-44.582900326150195,113.97179830577774,0.0,-9.81,443.41499999998484,21.00000000000003,0
22.17,-920.5310974038797,4566.4120805472185,-44.582900326150195,113.87369830577774,0.0,-9.81,443.6249999999848,21.00000000000003,0
22.18,-920.9769264071411,4567.5498365302765,-44.582900326150195,113.77559830577773,0.0,-9.81,443.8349999999848,21.00000000000003,0
22.19,-921.4227554104026,4568.686611513334,-44.582900326150195,113.67749830577773,0.0,-9.81,444.0449999999848,21.00000000000003,0
22.2,-921.868584413664,4569.822405496392,-44.582900326150195,113.57939830577773,0.0,-9.81,444.25499999998476,21.00000000000003,0
22.21,-922.3144134169255,4570.95721847945,-44.582900326150195,113.48129830577773,0.0,-9.81,444.46499999998474,21.00000000000003,0
22.22,-922.760242420187,4572.091050462507,-44.582900326150195,113.38319830577773,0.0,-9.81,444.6749999999847,21.00000000000003,0
22.23,-923.2060714234484,4573.2239014455645,-44.582900326150195,113.28509830577772,0.0,-9.81,444.8849999999847,21.00000000000003,0
22.240000000000002,-923.6519004267099,4574.355771428623,-44.582900326150195,113.18699830577772,0.0,-9.81,445.0949999999847,21.00000000000003,0
22.25,-924.0977294299713,4575.4866604116805,-44.582900326150195,113.08889830577772,0.0,-9.81,445.30499999998466,21.00000000000003,0
22.26,-924.5435584332328,4576.616568394738,-44.582900326150195,112.99079830577772,0.0,-9.81,445.51499999998464,21.00000000000003,0
22.27,-924.9893874364942,4577.745495377796,-44.582900326150195,112.89269830577771,0.0,-9.81,445.7249999999846,21.00000000000003,0
22.28,-925.4352164397557,4578.873441360854,-44.582900326150195,112.79459830577771,0.0,-9.81,445.9349999999846,21.00000000000003,0
22.29,-925.8810454430171,4580.000406343911,-44.582900326150195,112.69649830577771,0.0,-9.81,446.1449999999846,21.00000000000003,0
22.3,-926.3268744462786,4581.126390326969,-44.582900326150195,112.5983983057777,0.0,-9.81,446.35499999998456,21.00000000000003,0
22.31,-926.77270344954,4582.251393310027,-44.582900326150195,112.5002983057777,0.0,-9.81,446.56499999998454,21.00000000000003,0
22.32,-927.2185324528015,4583.375415293085,-44.582900326150195,112.4021983057777,0.0,-9.81,446.7749999999845,21.00000000000003,0
22.330000000000002,-927.6643614560629,4584.498456276143,-44.582900326150195,112.3040983057777,0.0,-9.81,446.9849999999845,21.00000000000003,0
22.34,-928.1101904593244,4585.6205162592005,-44.582900326150195,112.2059983057777,0.0,-9.81,447.1949999999845,21.00000000000003,0
22.35,-928.5560194625858,4586.741595242258,-44.582900326150195,112.1078983057777,0.0,-9.81,447.40499999998445,21.00000000000003,0
22.36,-929.0018484658473,4587.861693225315,-44.582900326150195,112.0097983057777,0.0,-9.81,447.61499999998443,21.00000000000003,0
22.37,-929.4476774691087,4588.980810208373,-44.582900326150195,111.91169830577769,0.0,-9.81,447.8249999999844,21.00000000000003,0
22.38,-929.8935064723702,4590.098946191431,-44.582900326150195,111.81359830577769,0.0,-9.81,448.0349999999844,21.00000000000003,0
22.39,-930.3393354756316,4591.216101174489,-44.582900326150195,111.71549830577769,0.0,-9.81,448.2449999999844,21.00000000000003,0
22.400000000000002,-930.7851644788931,4592.332275157547,-44.582900326150195,111.61739830577768,0.0,-9.81,448.45499999998435,21.00000000000003,0
22.41,-931.2309934821545,4593.4474681406045,-44.582900326150195,111.51929830577768,0.0,-9.81,448.66499999998433,21.00000000000003,0
22.42,-931.676822485416,4594.561680123662,-44.582900326150195,111.42119830577768,0.0,-9.81,448.8749999999843,21.00000000000003,0
22.43,-932.1226514886774,4595.67491110672,-44.582900326150195,111.32309830577768,0.0,-9.81,449.0849999999843,21.00000000000003,0
22.44,-932.5684804919389,4596.787161089778,-44.582900326150195,111.22499830577767,0.0,-9.81,449.29499999998427,21.00000000000003,0
22.45,-933.0143094952003,4597.898430072836,-44.582900326150195,111.12689830577767,0.0,-9.81,449.50499999998425,21.00000000000003,0
22.46,-933.4601384984618,4599.008718055894,-44.582900326150195,111.02879830577767,0.0,-9.81,449.71499999998423,21.00000000000003,0
22.47,-933.9059675017232,4600.118025038952,-44.582900326150195,110.93069830577767,0.0,-9.81,449.9249999999842,21.00000000000003,0
22.48,-934.3517965049847,4601.226351022009,-44.582900326150195,110.83259830577767,0.0,-9.81,450.1349999999842,21.00000000000003,0
22.490000000000002,-934.7976255082461,4602.3336960050665,-44.582900326150195,110.73449830577766,0.0,-9.81,450.34499999998417,21.00000000000003,0
22.5,-935.2434545115076,4603.440059988125,-44.582900326150195,110.63639830577766,0.0,-9.81,450.55499999998415,21.00000000000003,0
22.51,-935.689283514769,4604.545442971183,-44.582900326150195,110.53829830577766,0.0,-9.81,450.7649999999841,21.00000000000003,0
22.52,-936.1351125180305,4605.6498449542405,-44.582900326150195,110.44019830577766,0.0,-9.81,450.9749999999841,21.00000000000003,0
22.53,-936.580941521292,4606.753265937298,-44.582900326150195,110.34209830577765,0.0,-9.81,451.1849999999841,21.00000000000003,0
22.54,-937.0267705245534,4607.855705920356,-44.582900326150195,110.24399830577765,0.0,-9.81,451.39499999998407,21.00000000000003,0
22.55,-937.4725995278149,4608.957164903413,-44.582900326150195,110.14589830577765,0.0,-9.81,451.60499999998405,21.00000000000003,0
22.56,-937.9184285310763,4610.0576428864715,-44.582900326150195,110.04779830577765,0.0,-9.81,451.814999999984,21.00000000000003,0
22.57,-938.3642575343378,4611.15713986953,-44.582900326150195,109.94969830577764,0.0,-9.81,452.024999999984,21.00000000000003,0
22.580000000000002,-938.8100865375992,4612.255655852588,-44.582900326150195,109.85159830577764,0.0,-9.81,452.234999999984,21.00000000000003,0
22.59,-939.2559155408607,4613.353190835645,-44.582900326150195,109.75349830577764,0.0,-9.81,452.44499999998396,21.00000000000003,0
22.6,-939.7017445441221,4614.449744818703,-44.582900326150195,109.65539830577764,0.0,-9.81,452.65499999998394,21.00000000000003,0
22.61,-940.1475735473836,4615.545317801761,-44.582900326150195,109.55729830577764,0.0,-9.81,452.8649999999839,21.00000000000003,0
22.62,-940.593402550645,4616.639909784818,-44.582900326150195,109.45919830577763,0.0,-9.81,453.0749999999839,21.00000000000003,0
22.63,-941.0392315539065,4617.733520767876,-44.582900326150195,109.36109830577763,0.0,-9.81,453.2849999999839,21.00000000000003,0
22.64,-941.4850605571679,4618.826150750934,-44.582900326150195,109.26299830577763,0.0,-9.81,453.49499999998386,21.00000000000003,0
22.650000000000002,-941.9308895604294,4619.917799733992,-44.582900326150195,109.16489830577763,0.0,-9.81,453.70499999998384,21.00000000000003,0
22.66,-942.3767185636908,4621.00846771705,-44.582900326150195,109.06679830577762,0.0,-9.81,453.9149999999838,21.00000000000003,0
22.67,-942.8225475669523,4622.098154700107,-44.582900326150195,108.96869830577762,0.0,-9.81,454.1249999999838,21.00000000000003,0
22.68,-943.2683765702137,4623.186860683165,-44.582900326150195,108.87059830577762,0.0,-9.81,454.3349999999838,21.00000000000003,0
22.69,-943.7142055734752,4624.274585666222,-44.582900326150195,108.77249830577762,0.0,-9.81,454.54499999998376,21.00000000000003,0
22.7,-944.1600345767366,4625.36132964928,-44.582900326150195,108.67439830577761,0.0,-9.81,454.75499999998374,21.00000000000003,0
22.71,-944.6058635799981,4626.447092632338,-44.582900326150195,108.57629830577761,0.0,-9.81,454.9649999999837,21.00000000000003,0
22.72,-945.0516925832595,4627.531874615396,-44.582900326150195,108.47819830577761,0.0,-9.81,455.1749999999837,21.00000000000003,0
22.73,-945.497521586521,4628.615675598454,-44.582900326150195,108.38009830577761,0.0,-9.81,455.3849999999837,21.00000000000003,0
22.740000000000002,-945.9433505897824,4629.698495581511,-44.582900326150195,108.2819983057776,0.0,-9.81,455.59499999998366,21.00000000000003,0
22.75,-946.3891795930439,4630.780334564569,-44.582900326150195,108.1838983057776,0.0,-9.81,455.80499999998364,21.00000000000003,0
22.76,-946.8350085963053,4631.861192547627,-44.582900326150195,108.0857983057776,0.0,-9.81,456.0149999999836,21.00000000000003,0
22.77,-947.2808375995668,4632.941069530685,-44.582900326150195,107.9876983057776,0.0,-9.81,456.2249999999836,21.00000000000003,0
22.78,-947.7266666028282,4634.019965513743,-44.582900326150195,107.8895983057776,0.0,-9.81,456.4349999999836,21.00000000000003,0
22.79,-948.1724956060897,4635.097880496801,-44.582900326150195,107.7914983057776,0.0,-9.81,456.64499999998355,21.00000000000003,0
22.8,-948.6183246093511,4636.1748144798585,-44.582900326150195,107.69339830577759,0.0,-9.81,456.85499999998353,21.00000000000003,0
22.81,-949.0641536126126,4637.250767462916,-44.582900326150195,107.59529830577759,0.0,-9.81,457.0649999999835,21.00000000000003,0
22.82,-949.509982615874,4638.325739445973,-44.582900326150195,107.49719830577759,0.0,-9.81,457.2749999999835,21.00000000000003,0
22.830000000000002,-949.9558116191355,4639.3997304290315,-44.582900326150195,107.39909830577758,0.0,-9.81,457.4849999999835,21.00000000000003,0
22.84,-950.4016406223969,4640.4727404120895,-44.582900326150195,107.30099830577758,0.0,-9.81,457.69499999998345,21.00000000000003,0
22.85,-950.8474696256584,4641.544769395147,-44.582900326150195,107.20289830577758,0.0,-9.81,457.90499999998343,21.00000000000003,0
22.86,-951.2932986289198,4642.615817378205,-44.582900326150195,107.10479830577758,0.0,-9.81,458.1149999999834,21.00000000000003,0
22.87,-951.7391276321813,4643.685884361263,-44.582900326150195,107.00669830577758,0.0,-9.81,458.3249999999834,21.00000000000003,0
22.88,-952.1849566354427,4644.75497034432,-44.582900326150195,106.90859830577757,0.0,-9.81,458.53499999998337,21.00000000000003,0
22.89,-952.6307856387042,4645.823075327378,-44.582900326150195,106.81049830577757,0.0,-9.81,458.74499999998335,21.00000000000003,0
22.900000000000002,-953.0766146419656,4646.890199310436,-44.582900326150195,106.71239830577757,0.0,-9.81,458.95499999998333,21.00000000000003,0
22.91,-953.5224436452271,4647.956342293494,-44.582900326150195,106.61429830577757,0.0,-9.81,459.1649999999833,21.00000000000003,0
22.92,-953.9682726484886,4649.021504276552,-44.582900326150195,106.51619830577756,0.0,-9.81,459.3749999999833,21.00000000000003,0
22.93,-954.41410165175,4650.08568525961,-44.582900326150195,106.41809830577756,0.0,-9.81,459.58499999998327,21.00000000000003,0
22.94,-954.8599306550115,4651.148885242667,-44.582900326150195,106.31999830577756,0.0,-9.81,459.79499999998325,21.00000000000003,0
22.95,-955.3057596582729,4652.211104225725,-44.582900326150195,106.22189830577756,0.0,-9.81,460.0049999999832,21.00000000000003,0
22.96,-955.7515886615344,4653.272342208783,-44.582900326150195,106.12379830577756,0.0,-9.81,460.2149999999832,21.00000000000003,0
22.97,-956.1974176647958,4654.332599191841,-44.582900326150195,106.02569830577755,0.0,-9.81,460.4249999999832,21.00000000000003,0
22.98,-956.6432466680573,4655.391875174899,-44.582900326150195,105.92759830577755,0.0,-9.81,460.63499999998317,21.00000000000003,0
22.990000000000002,-957.0890756713187,4656.450170157957,-44.582900326150195,105.82949830577755,0.0,-9.81,460.84499999998314,21.00000000000003,0
23.0,-957.5349046745802,4657.507484141014,-44.582900326150195,105.73139830577755,0.0,-9.81,461.0549999999831,21.00000000000003,0
23.01,-957.9807336778416,4658.563817124072,-44.582900326150195,105.63329830577754,0.0,-9.81,461.2649999999831,21.00000000000003,0
23.02,-958.4265626811031,4659.619169107129,-44.582900326150195,105.53519830577754,0.0,-9.81,461.4749999999831,21.00000000000003,0
23.03,-958.8723916843645,4660.673540090187,-44.582900326150195,105.43709830577754,0.0,-9.81,461.68499999998306,21.00000000000003,0
23.04,-959.318220687626,4661.726930073245,-44.582900326150195,105.33899830577754,0.0,-9.81,461.89499999998304,21.00000000000003,0
23.05,-959.7640496908874,4662.779339056303,-44.582900326150195,105.24089830577753,0.0,-9.81,462.104999999983,21.00000000000003,0
23.06,-960.2098786941489,4663.830767039361,-44.582900326150195,105.14279830577753,0.0,-9.81,462.314999999983,21.00000000000003,0
23.07,-960.6557076974103,4664.881214022418,-44.582900326150195,105.04469830577753,0.0,-9.81,462.524999999983,21.00000000000003,0
23.080000000000002,-961.1015367006718,4665.930680005476,-44.582900326150195,104.94659830577753,0.0,-9.81,462.73499999998296,21.00000000000003,0
23.09,-961.5473657039332,4666.979164988534,-44.582900326150195,104.84849830577753,0.0,-9.81,462.94499999998294,21.00000000000003,0
23.1,-961.9931947071947,4668.026668971592,-44.582900326150195,104.75039830577752,0.0,-9.81,463.1549999999829,21.00000000000003,0
23.11,-962.4390237104561,4669.07319195465,-44.582900326150195,104.65229830577752,0.0,-9.81,463.3649999999829,21.00000000000003,0
23.12,-962.8848527137176,4670.1187339377075,-44.582900326150195,104.55419830577752,0.0,-9.81,463.5749999999829,21.00000000000003,0
23.13,-963.330681716979,4671.163294920765,-44.582900326150195,104.45609830577752,0.0,-9.81,463.78499999998286,21.00000000000003,0
23.14,-963.7765107202405,4672.206874903823,-44.582900326150195,104.35799830577751,0.0,-9.81,463.99499999998284,21.00000000000003,0
23.150000000000002,-964.2223397235019,4673.24947388688,-44.582900326150195,104.25989830577751,0.0,-9.81,464.2049999999828,21.00000000000003,0
23.16,-964.6681687267634,4674.291091869938,-44.582900326150195,104.16179830577751,0.0,-9.81,464.4149999999828,21.00000000000003,0
23.17,-965.1139977300248,4675.331728852996,-44.582900326150195,104.0636983057775,0.0,-9.81,464.6249999999828,21.00000000000003,0
23.18,-965.5598267332863,4676.371384836054,-44.582900326150195,103.9655983057775,0.0,-9.81,464.83499999998276,21.00000000000003,0
23.19,-966.0056557365477,4677.410059819112,-44.582900326150195,103.8674983057775,0.0,-9.81,465.04499999998274,21.00000000000003,0
23.2,-966.4514847398092,4678.447753802169,-44.582900326150195,103.7693983057775,0.0,-9.81,465.2549999999827,21.00000000000003,0
23.21,-966.8973137430706,4679.484466785227,-44.582900326150195,103.6712983057775,0.0,-9.81,465.4649999999827,21.00000000000003,0
23.22,-967.3431427463321,4680.520198768285,-44.582900326150195,103.5731983057775,0.0,-9.81,465.6749999999827,21.00000000000003,0
23.23,-967.7889717495935,4681.554949751343,-44.582900326150195,103.4750983057775,0.0,-9.81,465.88499999998265,21.00000000000003,0
23.240000000000002,-968.234800752855,4682.588719734401,-44.582900326150195,103.37699830577749,0.0,-9.81,466.09499999998263,21.00000000000003,0
